PRES,TEMP,THCK,SWAT,POROM,POROF,PERMM,PERMF,FRACS,VLCH4,PLCH4,VLCO2,PLCO2,QINJ,QPROD,TPROD,PWFPROD,PFRAC,LX,LY,LWELL,LFRAC,SRVPORO,SRVPERM,SRVSPAC,T1,TINJ,Gi
3390.9,138.4,169.7,12.7,7.03,1.72,5.23E-05,0.000243,2.8,66.3,399.8,379.6,203.3,61.2,1038.55,8128.3,1610.79,4443.5,3899.4,311.17,3124,253.9,2.37,0.0019,2.175,44.76,1.00E+04,624915
5174.5,131.7,151.7,7.1,6.01,1.21,3.60E-05,0.000491,1.15,180.1,556.7,975.3,387.8,298.5,3031.49,7520.3,1622.65,7608.8,6685.6,560.3,4682.6,455.5,1.5,0.0016,0.887,9.18,8.10E+03,2403232
6197.9,167.4,281.1,5.6,7.84,1.82,4.63E-05,0.000425,2.13,230,616.6,1180.3,886.5,244.5,5170.07,15315.2,1627.82,9205.8,4943.8,469.06,3600.8,280.4,2.19,0.0032,1.111,11.2,1.60E+04,3972572
4727.2,163.5,168.3,11.3,7.25,1.9,1.58E-05,0.000778,1.5,248.1,681.1,1210.7,921.8,172.4,8170.72,15411.4,1862.11,5836.9,4853.4,1505.73,3121,911.9,2.57,0.0091,1.164,15.89,1.70E+04,2866401
6043.2,186.8,221,5.7,8.51,1.91,6.98E-05,0.001023,1.49,56.4,701.8,148.4,370.6,337.3,14885.4,8252.2,107.91,6546.5,3016.3,727.74,2325.5,421.1,2.47,0.0109,0.744,8.12,9.90E+03,3333207
6107.6,131.7,212.9,8.8,8.72,1.19,3.82E-05,0.000307,1.48,67.7,371.2,307.3,348.7,185,3508.7,14405.9,520.16,8627.4,6588.9,903.79,4892.1,482,1.57,0.0012,0.667,14.81,1.50E+04,2797336
5965.1,122.2,187.2,13.8,7.34,1.74,8.00E-06,0.000959,2.49,249.4,640.8,1385.6,422.4,107,21370,7891.7,335.06,7881.5,5809.7,1910.76,3931.6,967.4,2.33,0.0093,1.152,25.6,1.60E+04,1666801
7039.4,185.2,295.4,10.3,9.35,0.65,2.62E-05,0.000362,2.16,186.2,541.9,646.3,641.8,223.6,3479.03,13476.8,2454.4,8695.9,2753.7,1306.59,2097.9,888,0.95,0.0039,1.18,12.25,1.40E+04,3122687
3394.2,193,137.5,6.2,10,1.28,7.05E-05,0.00064,1.21,70.5,685.4,341.6,837.5,209.4,3691.73,15218.3,505.14,4385.2,4984.8,1703.97,3952.8,859.9,1.76,0.0037,0.922,13.08,1.60E+04,3343322
5358.2,125.2,183,13.4,8.91,0.85,5.25E-06,0.000815,1.79,126.5,776.1,291.2,432.9,116.3,3555.4,9068.8,892.27,6390.2,4493.1,1135.94,2870.1,757.2,1.23,0.0026,1.398,23.56,1.00E+04,1189034
3642,157.3,272.1,8.1,8.78,1.39,8.53E-05,0.000964,2.84,172.7,668.4,472,932.1,95.3,15176.2,12156.8,54.28,5137.6,5879.1,1526.7,4844.9,803.9,1.87,0.0099,1.32,28.76,2.40E+04,2264516
4882.8,172.1,268.5,8,6.79,1.78,3.49E-05,0.000312,1.08,154.5,759.4,377.7,516.8,32.5,3961.02,10489.7,1247.03,5796.1,7097,322.66,4464.3,234.5,2.63,0.0026,0.563,84.28,2.30E+04,753934
7365.1,167,296.4,11,9.01,1.76,3.47E-05,0.000265,2.32,227.8,563.8,851.6,459.7,41.6,2714.78,7440.7,3646.74,9712.9,4609.8,676.14,3484,516.3,2.27,0.0022,1.349,65.79,1.60E+04,672621
5165.7,184.1,288,7.5,9.79,1.84,9.95E-05,0.000869,2.71,143.9,718.2,706.1,981.6,411.5,3057.32,7775,1887.06,7739.9,5041.6,1407.52,3716.7,862.9,2.27,0.0027,1.573,6.66,8.60E+03,3547742
4807,132.3,245.4,7.5,7.51,1.98,5.06E-05,0.000872,2.09,128,535.7,653.7,760.8,118.7,2220,14426.6,1772.53,5932.2,4527.6,1104.33,3552.6,552.9,2.59,0.0021,1.028,23.08,1.50E+04,1817250
7092.5,197.5,198.8,10.4,5.28,0.79,3.42E-06,0.001098,2.36,240.5,594.5,727.9,233.7,280.2,21546.8,10815.9,2774.03,8738.7,5854.7,602.28,4201,347.6,0.99,0.0117,1.842,9.78,1.20E+04,3419094
3763.5,130.2,169.9,7.2,5.85,0.54,2.23E-05,0.000761,2.16,99.4,443.5,411.4,307.5,33.9,5748.13,11275.7,1122.42,4264.7,7258.9,720.43,4950.6,431.9,0.66,0.0043,1.029,80.79,2.20E+04,739913
6486.9,153.4,230.3,10.5,8.83,1.16,4.53E-05,0.000513,2.98,56.9,702.2,297.3,429.1,156.4,8324.11,7806.5,2795.93,9454.8,6207.5,449.14,3927.5,364.8,1.7,0.0057,1.981,17.51,1.10E+04,1717061
5153.5,130.9,278.1,11.7,5.75,1.44,5.78E-06,0.000425,1.51,227.9,892.9,1127.1,619.6,153.8,6441.57,13295.7,443.45,6117,6394.9,1473.21,4353.3,826.3,2.12,0.0032,0.761,17.82,1.60E+04,2455665
4400.5,127.7,240.3,12.4,9.71,0.55,9.97E-05,0.000378,0.91,76.2,871.4,230.8,536.9,128.6,3158.22,11208.4,134.77,5576.7,3491.4,967.84,2570.5,656.8,0.74,0.0029,0.429,21.31,1.30E+04,1609233
4521.5,172.5,156.8,11.4,8.72,1.72,6.02E-05,0.000269,2.46,238.1,639.7,793.2,222.3,217.7,2414.82,15475.6,873.35,5632.1,5843.3,907.81,4764,709.3,2.19,0.0014,1.071,12.58,1.60E+04,3488336
5879.4,182.7,196.1,7.5,8.73,1.37,4.73E-05,0.001012,1.36,56.5,325.8,248.6,827.8,342.1,11562.1,7729,1349.04,7682.5,3805.6,749.62,2896.4,542.1,1.86,0.0087,0.871,8.01,9.10E+03,3119670
6093,199.9,191.1,12.9,6.72,1.31,3.58E-05,0.000421,1.9,80.5,977,161.9,312.3,121.7,3535.47,15713.8,1349.44,8078,4199.5,1275.67,3005.9,718.4,1.77,0.0025,1.471,22.51,1.70E+04,2015307
7534.2,190.5,136.9,10.2,8.03,1.6,3.58E-05,0.000126,2.29,50.4,975.2,280.3,978.8,171.2,3480.94,13674.7,3101.33,9663.1,6016.6,1238.46,4986.7,665.6,2.28,0.0015,1.573,16,1.40E+04,2450990
5764,199.9,232.9,8.3,9.92,0.98,4.15E-05,0.000505,2.05,145.6,477.2,461.9,543,53,3916.84,12524.7,2696.81,8507.9,6393.7,1386.34,4356,999.9,1.35,0.0031,0.825,51.69,2.20E+04,1177027
5750.1,170.6,128.5,7.4,8.65,1.23,4.99E-05,0.000278,2.5,139.8,697.7,555.8,226.5,147.6,5651.53,10821.8,441.56,7023.2,6098.9,995.21,4450.4,515.6,1.81,0.0022,1.351,18.56,1.20E+04,1805446
5844.6,130.3,172.1,11.7,5.1,1.04,2.79E-05,0.001003,1.74,202.5,452.4,634.2,942.9,353.6,16662.9,10422.4,927.29,8070.1,7223.3,1078.65,4756.1,707.6,1.29,0.0067,1.049,7.75,1.10E+04,3981173
7409.2,172.3,126.7,8.4,9.46,1.64,2.32E-05,0.000193,2.15,214.4,706.3,872.5,874.7,48.1,3539.68,16683.6,1511.96,10172.4,4620,750.26,3059.5,546,2.19,0.0018,1.003,56.98,1.90E+04,920406
5000.1,176.8,109,9.6,5.53,1.66,9.31E-05,0.000303,1.96,147.4,980.4,554,720.9,164.1,3790.72,14853.4,1778.03,6988.3,4851.6,797.48,3301.4,650.8,2.35,0.0033,1.176,16.69,1.50E+04,2507878
4852.9,129.8,143.7,10.8,9.13,0.73,9.09E-05,0.000233,2.74,242.4,907.5,1214.9,288.7,289.6,3340.56,7351.3,999.68,6477.2,6216.2,1830.57,4191.6,967.6,0.92,0.002,2.032,9.46,8.30E+03,2389664
4415.6,160.3,268.3,6.1,6.98,1.84,2.76E-05,0.001006,1.75,119.5,310.4,341.3,359.9,169.2,5427.22,15547.8,1653.86,6506.6,3668.8,1443.98,2952.5,943.4,2.44,0.0072,1.286,16.19,1.70E+04,2899884
5315.6,161.9,186.1,13.2,5.38,0.77,8.34E-05,0.001018,1.37,210,446.2,1010.9,422,163.4,7659.74,15422.5,1510,6208.3,3688.9,880.08,2321.2,466.3,0.95,0.0084,0.771,16.76,1.60E+04,2644287
7158.1,149.1,147,7.2,7.64,1.21,4.59E-05,0.000857,2.95,181.1,626.7,746.9,891.2,173.1,16484,15809,1201.58,8860.7,5829.5,664.93,4469.4,468.3,1.66,0.0056,1.548,15.83,1.70E+04,2977375
4149.6,170.3,289.2,8.3,5.48,1.51,2.01E-06,0.000744,2.66,225.6,925.5,465.5,229.2,217.1,5668.51,9050.4,236.94,6223.8,5978.4,682.43,4179.3,512.2,1.88,0.0039,1.66,12.62,1.20E+04,2620273
6221.7,198.7,102.8,13.4,6.57,0.96,7.79E-05,0.000324,2.32,146.9,709,725.9,310.8,391.9,5508.93,8021.9,417.05,8825.6,5715.5,1376.37,4696.9,791.1,1.24,0.0019,1.086,6.99,8.70E+03,3416935
4084.8,198.5,125.6,6.9,6.08,1,5.22E-06,0.000453,1.47,120.8,737.6,371.7,382.6,71.3,847.959,14956.9,694.92,4500.9,2970,1233.28,2398.6,702.8,1.5,0.0011,1.084,38.44,1.50E+04,1097736
5604.4,180.4,246.4,13.8,9.49,1.06,3.90E-05,0.000529,2.46,109.6,411.3,335.4,970.1,55,2168.07,14791.4,1662.06,7320.5,3646.4,1367.36,2650.4,854.6,1.44,0.0022,1.201,49.86,1.70E+04,952851
7133.1,137.7,207,5.8,5,1.71,7.83E-06,0.000523,1.13,157.1,849,557.9,515.2,91.4,3358.66,16827.3,2941.21,8969.2,3592.8,1243.55,2842.8,909.4,2.19,0.0028,0.661,29.96,1.80E+04,1648754
7253,150.5,152.5,10.1,5.53,1.41,9.44E-05,0.000496,1.18,155.7,943.8,473.3,516.5,269.6,10823.6,14011.4,974.38,10151.9,4525.4,678.88,3454.3,477.6,1.9,0.0046,0.774,10.16,1.40E+04,3898184
6239.5,174,149.3,13.1,8.17,1.58,4.22E-05,0.000991,1.09,194,201.6,702.4,612.6,35.9,6586.95,15946.6,3028.33,8252.9,6785.3,882.03,4539.2,500.2,2.34,0.0042,0.746,76.26,2.50E+04,893619
4902.4,124.7,251.9,7.1,8.01,1.42,8.12E-05,0.001035,2.98,216.1,735.3,553,803.8,182.9,11082.7,11141.6,1479.17,5735.7,6514.2,1449.36,4606.3,813.6,1.97,0.0071,2.161,14.98,1.30E+04,2469098
7901.1,195.2,136,5.4,6.74,0.62,9.47E-05,0.001033,1.2,103.3,855.6,531.9,822.9,186.6,23219.5,15036.5,3395.61,9500.5,5782.2,839.02,3822.8,436.4,0.9,0.0124,0.557,14.68,1.60E+04,3003140
3104.4,148.6,184.4,8.4,8.99,1.57,4.03E-05,0.000926,2.43,74.9,871.7,158.4,726.4,394.5,4653.42,8620.6,436.86,4232.3,4085.4,1382.94,3210.2,827.1,2.1,0.0061,1.729,6.95,9.20E+03,3631185
5019.9,155.8,217.1,11.2,7.57,1.62,9.69E-05,0.00049,1.38,60.1,730.9,339.8,949.4,211.2,3109.11,7308.8,781.5,6888.9,3749.7,1194.53,2555.1,605.7,2.18,0.0029,0.669,12.97,8.30E+03,1743620
3728.6,123.8,282.3,9.9,5.32,1.68,6.95E-05,0.000782,0.99,247.4,581.1,1387.9,812.9,403.9,4532.14,8894.4,547.93,4167.6,4266.3,736.91,3296.1,494.6,2.42,0.0046,0.574,6.78,9.40E+03,3804179
4644.6,135.5,100.5,7.2,9.89,0.86,4.42E-05,0.000801,0.93,133.2,340.4,539.5,409.7,296.5,4955.28,8990,1623.51,5237.9,3858.7,1543.63,3140.1,921.5,1.04,0.0048,0.681,9.24,9.40E+03,2779240
7676.6,193.8,211.8,9.6,9.87,1.48,6.03E-05,0.000818,2.74,123.7,478.6,709.8,937,202.5,9483.58,11604.5,3595.77,10512.2,6882.5,1278.79,4301.8,752.5,1.94,0.0055,1.611,13.53,1.40E+04,2773725
3084.3,196.8,135.9,5.2,8.33,1.08,7.72E-05,0.00103,2.1,63.2,913.5,291.6,771.1,323.1,4868.54,8158.3,1057.24,4512.7,5852.4,1328.5,4471.4,718.7,1.5,0.0064,1.559,8.48,9.20E+03,2980755
4259.3,126.9,229.4,8.7,5.42,1.76,8.85E-05,0.000598,1.91,85.8,632.2,176.9,352.6,186.4,1839.11,14073.6,145.1,4903.7,5389.3,1498.2,3495.4,754.4,2.48,0.0013,1.383,14.7,1.40E+04,2692457
6879.7,183.3,233.1,5.7,8.67,1.28,6.10E-05,0.000347,1.03,141.9,564.3,620.2,864.2,397.4,4241.46,9267.3,3197.87,10198.4,4903.7,903.63,3111.7,631,1.56,0.0038,0.779,6.89,9.70E+03,3867495
3435.8,175.6,229.3,9.6,7.78,1.46,3.54E-05,0.000524,2.06,186.2,756.4,612.9,856.4,102.1,3055.55,11829.1,743.28,4314.8,3146.6,689.03,2440.3,488.5,1.83,0.0054,1.557,26.84,1.50E+04,1502435
5465.5,131.3,180.5,7.6,9.82,0.7,7.98E-05,0.00072,1.75,72.8,943.8,257.1,499.1,106.2,5317.8,13726.5,2602.21,7413.2,5184.3,1825.31,3256.2,928.6,0.95,0.0055,1.135,25.8,1.50E+04,1613346
3600.3,143.3,220.5,6.2,9.88,1.86,8.81E-05,0.000876,2.33,164.1,835.7,635.9,338.5,267.6,3596.75,13441.4,1522.68,4750.1,4145.8,1275.12,2680.2,798.9,2.69,0.0069,1.081,10.24,1.40E+04,3763638
3003.5,186.9,188.8,13.4,9.89,0.75,8.29E-05,0.000463,1.86,61.9,818,270,212.4,90.1,1507.15,12381.3,915.79,3612.2,3249.7,515.16,2059.4,390.6,1.03,0.0043,1.006,30.42,1.40E+04,1253985
7737.8,199.2,158.1,12.7,8.38,1.56,7.54E-05,0.001031,2.91,212.9,534.6,1111.6,868.6,103.3,9546.32,16788.5,191.36,10237.5,3219.2,891.76,2277,595.9,1.94,0.0053,1.999,26.53,1.90E+04,1962193
4016.6,149.6,219.5,8.9,7.33,1.53,7.37E-05,0.000544,2.74,201.7,258.5,1075,486.9,122,2485.86,8016.8,397.43,5098,5572.1,641.79,4118.8,451.2,2.15,0.0017,1.134,22.45,1.00E+04,1258057
5359.5,126,208.8,10.9,8.72,0.8,3.82E-06,0.000622,2.72,152.8,750.8,454.7,570.2,211.1,18417.2,10947.6,582.88,5875.9,6774,599.08,4972,333,1.12,0.0074,2.093,12.98,1.40E+04,2914522
5368.6,151.1,272.8,7.9,8.17,1.77,1.13E-05,0.000752,2.17,137.7,974,366,725,54.3,10729.4,8860.8,1199.36,7258.1,5063.5,915.92,3583.6,668.1,2.41,0.0074,1.289,50.44,2.30E+04,1241597
7042.5,177.7,162.6,9.8,5.96,1.73,8.55E-05,0.00065,1.04,171.6,522.5,507.3,861.3,230,6666,13896.8,926.12,8689.5,4602.8,583.24,2930.5,345.3,2.57,0.0035,0.568,11.91,1.40E+04,3284571
5114.2,144.5,165.9,11.6,5.16,1.7,1.63E-05,0.000218,1.23,191.4,350.3,635.1,652.3,239.2,2950.13,11177.6,1936.2,6298.5,5593.8,1211.35,4581.5,830,2.31,0.0019,0.538,11.45,1.20E+04,2807893
7542.5,174,235.3,11.9,7.87,1.94,1.52E-05,0.000667,2.2,246.9,758.1,1086.7,356,202.3,4198.65,16459.4,1697.97,9418.6,5645.2,880.4,3749.1,636.5,2.37,0.0019,1.594,13.54,1.70E+04,3479874
4479,186.7,267.8,5.1,6.7,1.56,6.34E-05,0.000473,2.12,70,389.9,189.6,799.2,243.1,3525.91,14472,1197.36,6541.6,6631.4,412.35,4788,247.2,2.24,0.0025,1.151,11.27,1.50E+04,3745521
3220.1,182.8,277.8,10.6,8.11,0.96,2.00E-05,0.000617,1.86,97.9,407.5,436,208.6,174.9,1334.45,12713,850.68,4302.4,6190.7,845.74,4666.9,651.2,1.19,0.0015,1.088,15.66,1.40E+04,2414465
6717.4,161.8,189.1,13.4,9.95,1.37,1.24E-05,0.000382,2.27,216.1,610.9,1245.8,394.7,79,1594.65,12041,1643.72,9718.8,3612.7,788.32,2471.5,581,2.05,0.0012,1.337,34.69,1.30E+04,1063067
6311,190.8,120.5,7,6.56,1.84,2.29E-05,0.001052,2.43,215.6,911.4,539.7,506.8,113,5828.12,11811.6,3017.52,9074.3,5736.5,1260.67,4423.4,653.7,2.3,0.0037,1.345,24.24,1.30E+04,1506368
3787.7,152.6,217.4,6.4,9.42,1.56,1.52E-05,0.000759,2.85,235,976,1214.9,519.5,142.8,2698.96,12347.2,908.04,5326.3,4510,719.42,3376.5,438.1,2,0.0029,1.162,19.19,1.40E+04,2012593
7412.5,197.7,119.6,5.6,9.51,1.76,5.32E-05,0.000325,1.12,233.4,273,808.1,829.6,126,3539.48,16283.7,765.12,10185.8,5742.7,1521.33,4624.4,906.8,2.12,0.0011,0.601,21.75,1.80E+04,2216575
5036.7,158.9,152.5,9.1,6.39,1.06,1.93E-05,0.000838,1.67,162.3,961.9,609.2,361.3,266,9804.75,12353.2,451.35,6329.1,6460.7,1317.78,4576.2,841.8,1.3,0.0045,1.017,10.3,1.30E+04,3582713
4706.6,192.3,178.7,5,6.2,1.97,9.61E-05,0.000435,1.79,219.9,459.6,1296.5,412.9,90,7473.88,16716.9,1305.77,6894.8,7465.1,994.25,4889.1,497.2,2.4,0.0046,1.32,30.44,2.30E+04,2040626
3786.4,142.4,113.6,12.7,8.94,1.59,3.78E-05,0.000762,2.95,176.3,533.1,988.8,976.4,160.4,4786.83,12048.1,558.79,4365.2,3030.5,301.67,2281.4,230.2,1.96,0.0058,1.693,17.08,1.30E+04,2017767
3555,147.2,250.9,7.5,7.01,1.71,3.21E-05,0.001055,2.41,226.7,540.8,1025.1,875.5,169.8,5148.67,18227.7,1604.95,5015.5,5980.3,331.61,4320.8,208,2.15,0.0067,1.61,16.13,2.00E+04,3321373
4457.1,143.1,297.1,6.4,6.43,0.89,8.76E-05,0.000993,2.22,212.5,701.8,787,661.4,65.6,5167.41,8671.4,2009.49,6242.2,5282.7,1024.16,3310.7,590.8,1.09,0.0068,0.917,41.77,1.80E+04,1197189
6658.5,127.7,213.5,8.4,5.5,1.68,5.66E-05,0.000195,1.3,102.1,770.3,509.9,457.9,280.7,5503.03,7963.3,1430.76,8296.2,7537.7,1671.39,4904,971.8,2.04,0.0021,0.872,9.76,9.30E+03,2603942
6352.7,148.1,241.1,9.1,9.17,1.49,8.76E-05,0.000672,1.57,242.8,393.4,1453.2,520.4,116.7,6280.85,14067.7,1963.26,7895.9,3282.1,361.7,2265.4,213.2,1.79,0.0062,0.846,23.48,1.60E+04,1868863
4778.9,178.2,107.8,13.3,7.48,0.82,4.22E-05,0.001069,1.93,201.5,988.2,635,542.2,128,15861.3,13595.7,1208.65,5386.1,4642.4,915.07,3226.4,610.5,0.99,0.0128,1.403,21.4,1.60E+04,1986601
3651.8,172.8,176.5,9.3,5.33,1.55,7.89E-05,0.000469,2.95,163.5,625.9,669.2,222.7,262.1,3484.61,14137.2,307.11,5228.5,5557.6,999.9,4631,675,1.98,0.0024,2.273,10.45,1.50E+04,3903882
3584.3,171.1,256.4,12.9,5.13,1.89,3.04E-05,0.000634,2.65,202.1,857.7,407.5,233.2,331.4,3457.94,8446.4,1451.89,5335.6,6350.7,1127.55,4278.7,710.8,2.71,0.0044,1.691,8.27,9.50E+03,3165195
6762,158.3,267.3,6.1,5.78,1.63,9.59E-05,0.000847,0.92,207.2,558.4,1063,469.2,199.5,8996.19,9366.2,1000.58,9477,7006.8,1807.16,4856.4,920.3,2.4,0.0033,0.686,13.73,1.40E+04,2699632
5443.5,169.6,251.2,11.3,7.99,1.84,1.01E-05,0.001037,2.04,62.5,910.3,303.7,885.3,93.3,11640.3,11651.4,2325.31,6198,6497.8,702.6,4692,499.8,2.4,0.0082,1.363,29.36,1.90E+04,1745651
6715.1,142.8,272.5,13.9,9.06,1.77,6.47E-05,0.00073,1.81,81.3,519.1,465,367.5,266.7,14310.5,12875.7,1256.65,7349.4,6741,558.18,4381,411.3,2.25,0.0061,1.28,10.27,1.50E+04,3978822
5442.1,124.2,215.5,5.1,9.47,1.1,7.92E-05,0.00098,1.68,77.8,420,246.3,208.4,313.4,9574.13,10111.5,359.32,6313.2,5393.2,601.39,3892.4,359.1,1.36,0.0046,1.32,8.74,1.10E+04,3427926
4781.4,180.6,164.1,9.1,6.5,1.84,7.59E-05,0.000216,2.65,238.7,958.7,1188.7,502.4,156.9,2082.4,15572.1,905.26,7077.8,6324.5,861.31,4089,616.7,2.26,0.0013,1.251,17.46,1.60E+04,2575391
7710.2,123.4,187.3,7,9.11,1.47,6.88E-05,0.000245,1.39,56.1,652.6,315.8,458.9,82,4767.08,13117.2,3697.62,9296.7,5349,959.62,3988.5,641,2.17,0.0029,0.759,33.39,1.50E+04,1251487
3158.7,199.2,278.2,12.2,8.38,1.05,2.94E-05,0.000181,1.46,167.9,444.5,404.4,484.7,119.3,655.636,13944,1417.11,3555.7,5920.4,485.35,4871.7,297.3,1.45,0.001,0.623,22.97,1.40E+04,1716138
6765.9,169.2,246.6,11.1,7.35,1.8,1.58E-05,0.000122,2.7,187.7,621,391.8,541.9,92.9,469.805,12173.9,1851,8019.3,3801.5,1283.51,2838.4,994.7,2.67,0.0003,1.866,29.48,1.30E+04,1184206
5577.4,195.3,219.9,9.6,8.88,0.73,4.62E-05,0.000412,1.75,137.4,931.3,318.9,522.2,204.6,5904.62,9430.4,703.4,7459.1,5192.2,569.63,3731.9,291.9,1.01,0.0033,0.958,13.39,1.10E+04,2331201
3348.8,139.9,179.3,12.9,7.12,1.32,1.15E-05,0.000405,2.53,215.9,974.9,833.8,208.1,227.8,2881.67,10179.2,1001,4345.3,7191.4,1037.46,4574.8,653.6,1.76,0.0028,1.568,12.03,1.10E+04,2515947
5427.3,162.5,183.5,5.1,8.98,0.99,9.01E-05,0.000774,2.87,64.9,854.1,137.5,393.7,316.3,3816.22,9666.1,2124.97,7933.9,5313.1,1077.99,3678.6,793.2,1.41,0.0031,1.237,8.66,1.00E+04,3217406
4529.4,184,200.1,10,9.62,1.16,6.85E-05,0.000479,2.25,65.2,280,184.7,468.4,82.4,2417.34,10708.9,1571.33,5054.6,5593.1,663.16,4400.2,499.5,1.6,0.0019,1.614,33.24,1.30E+04,1078940
6169.7,148.4,163,9.6,5.21,1.81,4.90E-05,0.000389,1.58,76.6,770.6,367.8,525.5,359.1,3917.37,8011.1,290.58,8028.9,4586.7,1140.75,2967.5,763.2,2.36,0.0021,0.913,7.63,8.40E+03,3033772
7301.2,176.1,202.6,12.7,8.7,1.45,7.74E-05,0.000604,1.57,165.7,973.1,918,650.6,18.3,6085.97,16377.6,258.22,7896.9,2915.7,1756.53,2163.9,916.5,2.09,0.004,1.089,149.7,3.00E+04,554173
4649.4,165.3,121.2,11.5,9.73,1.79,7.72E-05,0.000288,2.11,147.1,515.4,419,690.2,94.5,4422.33,8522.5,748.31,5120.9,4983.4,1237.42,3492.9,930.8,2.44,0.0031,0.938,28.98,1.10E+04,1022616
5003.5,170.6,129.7,7.3,7.7,1.39,5.22E-05,0.001038,2,51.4,899,172.3,470.2,53.3,1879.39,15777.1,2011.31,5728.3,3612.5,932.49,2738,585.7,2,0.0021,1.544,51.42,1.70E+04,889581
4540.3,195.5,208.5,11.6,6.32,1.16,6.65E-05,0.000716,1.45,58,879.1,168.9,510.3,420.3,4833.4,8307.7,294.71,6753.9,3998.9,1189.77,3018.5,781.8,1.64,0.0041,0.79,6.52,8.90E+03,3726264
4212.6,152.7,229.8,5,5.48,1.4,8.59E-05,0.000563,2.87,242.6,986.7,1289.3,478,160,2064.71,12250.5,1383,4958.7,4082,1174.31,2766.2,908.5,2.07,0.0028,2.199,17.13,1.30E+04,2081516
4738.5,150.4,119.3,9.7,9.94,0.8,2.53E-05,0.000956,1.56,63.5,487.6,129.7,432.5,410.4,18236.6,8214.6,447.29,5674.9,5903.5,748.92,3971.5,585.3,1.15,0.0097,0.754,6.68,9.00E+03,3681054
7322,170.3,213.1,11.2,6.59,1.54,5.13E-05,0.000689,1.67,157.1,318.6,831,505.3,241.1,3420.35,15764.9,960.13,10440,3760.8,1412.13,3064.4,769.8,1.98,0.0018,0.84,11.36,1.60E+04,3911636
6793.7,149.1,154.8,10.7,7.88,0.82,9.39E-06,0.001097,2.65,223.7,628.5,722.7,367.7,126.4,19267.4,13025.6,2075.03,8746.9,5396.5,755.39,4121.5,450.5,1.13,0.0091,1.262,21.68,1.60E+04,2013939
5572.8,169.3,136.3,13.5,8.84,1.13,9.22E-05,0.000793,2.8,114.5,440.8,678.1,394.5,43,4266.05,7306.1,1692.79,7386,7220,1535.27,4577.8,998.7,1.37,0.0023,1.747,63.75,1.50E+04,629319
3238.7,151.8,292.4,13.7,9.43,1.15,6.24E-05,0.000734,2.46,133.3,791,577.5,203.1,263,3092.86,8479.7,1550.23,4565.8,5343.3,1419.41,4145.3,953.9,1.71,0.0053,1.097,10.42,1.10E+04,2786235
3589.4,137.6,253.4,13,7.01,0.99,0.000100626,0.001007,2.12,63.7,993.7,243.2,851.6,200,7081.14,18136.3,495.21,5096.1,6951.6,440.43,4350.1,363.1,1.38,0.0056,1.673,13.7,2.00E+04,3929361
3026.3,163.9,146.2,12.8,9.97,0.91,7.84E-05,0.00033,1.24,125.4,633.4,320.6,428.3,116.7,972.751,10384.4,826.61,4476,4267.5,1109.05,3295.9,736.5,1.19,0.0015,0.953,23.49,1.10E+04,1312758
3174.5,167.5,298.7,5.4,5.66,1.56,9.74E-05,0.000107,1.85,72.3,377.2,344.7,917.6,48.5,930.918,16284.8,20.75,4008.7,6251,860.6,4110.5,630.1,2.11,0.0009,0.971,56.45,1.90E+04,927131
3562.5,181.8,135.9,10.4,5.89,1.62,6.16E-05,0.000789,2.24,203.7,752.8,529.8,546.9,52.8,2766.27,7958.7,1440.55,4140.8,5762.2,636.01,3862.2,426.3,2.33,0.0035,1.058,51.89,1.30E+04,672327
5313.9,194,285.7,8.5,9,0.65,3.72E-05,0.000125,0.99,91.9,709.4,476.8,439.7,56.4,1252.92,15577,563.92,7061,6208.9,415.56,3930.8,346.2,0.87,0.0007,0.687,48.59,1.90E+04,1065604
5146.2,154.7,179.9,8.5,9.62,1.34,3.93E-05,0.00048,1,155.8,625.8,922,451.1,67.4,2699.04,15872.2,2461.55,5740.9,4292,445.04,3327.2,348.3,1.76,0.0029,0.691,40.68,1.80E+04,1192594
4059.6,196.5,267.7,5.6,8.05,0.72,5.14E-05,0.000812,1.9,51.5,789.4,213.7,436.3,344,3615.23,9996.1,1710.07,5907.1,6464.8,1614.72,4059.1,889.2,0.99,0.0045,0.863,7.96,1.10E+04,3781327
7439.3,151.2,117,8,5.08,1.46,1.37E-05,0.000547,2.53,222.9,606.4,1072.7,642.1,175.5,11150.9,17219.6,574.26,8455.7,5668.7,808.75,3871.4,465.9,1.81,0.0037,1.483,15.61,1.80E+04,3123680
5557.8,150.8,249,11.6,6.97,0.63,4.12E-05,0.000411,2.21,132.8,380.3,780.3,988.4,355.8,4882.29,9852.5,140.77,7749.9,7118.2,1144.72,4733.6,751.9,0.88,0.0019,1.012,7.7,1.10E+04,3808587
6612,152.6,154.3,11.7,9.96,0.7,1.04E-05,0.000567,0.96,142.2,534.1,732.9,503.3,209.7,9097.7,17790.8,1657.07,9244.6,6578.8,990.41,4278.3,663.7,0.85,0.004,0.408,13.07,1.90E+04,3928743
5509.4,189.9,251.6,6.2,8,1.1,3.81E-05,0.000918,0.91,65.9,992.6,188.6,564.4,19,6013.2,9899.8,271.67,7381.2,5253.6,1136.48,3810.9,662.1,1.64,0.0032,0.431,144.08,3.50E+04,666933
